id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,qNone_PassEndY,qNone_Length,qNone_PassEndX,qNone_Angle,qNone_Zone,qNone_Longball,qNone_Defensive,qNone_OppositeRelatedEvent,qNone_Offensive,qNone_Chipped,qNone_LeftFoot,qNone_Cross,qNone_Head,qNone_MissLeft,qNone_MissRight,qNone_CornerTaken,qNone_RightFoot,qNone_ThrowIn,qNone_OverRun,qNone_LayOff,qNone_GoalKick,qNone_PlayerCaughtOffside,qNone_FreekickTaken,qNone_IndirectFreekickTaken,qNone_Foul,qNone_HeadPass,qNone_MissHigh,qNone_StandingSave,qNone_IntentionalAssist,qNone_ShotAssist,qNone_BigChanceCreated,qNone_KeyPass,qNone_GoalMouthY,qNone_BoxCentre,qNone_FirstTouch,qNone_FromCorner,qNone_BigChance,qNone_RelatedEventId,qNone_Assisted,qNone_GoalMouthZ,qNone_KeeperThrow,qNone_SmallBoxCentre,qNone_RegularPlay,qNone_Blocked,qNone_BlockedY,qNone_BlockedX,qNone_LowRight,qNone_OutfielderBlock,qNone_GoalDisallowed,qNone_LeadingToAttempt,qNone_OutOfBoxCentre,qNone_IndividualPlay,qNone_HighClaim,qNone_LowLeft,qNone_LowCentre,qNone_Volley,qNone_Throughball,qNone_IntentionalGoalAssist,qNone_BlockedCross,qNone_LeadingToGoal,qNone_FastBreak,qNone_BoxLeft,qNone_Yellow,qNone_HighCentre,qNone_SetPiece,qNone_ParriedSafe,qNone_Hands,qNone_KeeperSaveInTheBox,qNone_PlayerPosition,qNone_JerseyNumber,qNone_FormationSlot,qNone_InvolvedPlayers,qNone_TeamPlayerFormation,qNone_CaptainPlayerId,qNone_TeamFormation,qNone_DivingSave,qNone_HighRight,qNone_DirectFreekick,qNone_BoxRight,qNone_Collected
2835692183.00,45,3,11.00,167,75.20,6.50,3,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,430709.00,96.60,15.30,,,,,,,,,,15.3,23.3,96.6,0.26,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692185.00,46,3,15.00,167,95.90,19.20,3,FirstHalf,BallTouch,Unsuccessful,"[91, 69]",True,343382.00,,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692467.00,18,3,38.00,161,3.40,51.00,3,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,122714.00,8.20,28.60,,,,,,,,,,28.6,16.0,8.2,5.03,Back,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692527.00,19,3,41.00,161,10.00,30.10,3,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,402810.00,25.30,6.40,,,,,,,,,,6.4,22.8,25.3,5.50,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692581.00,20,3,43.00,161,27.50,5.50,3,FirstHalf,OffsidePass,Successful,"[91, 216]",True,94042.00,62.40,33.00,,,,,,,,,,33.0,,62.4,,Center,1.00,,,,,,,,,,,,,,,,333048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692577.00,48,3,43.00,167,43.00,74.20,3,FirstHalf,OffsideProvoked,Successful,[62],False,313171.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692813.00,49,4,0.00,167,39.40,72.90,4,FirstHalf,Pass,Successful,"[91, 117, 30, 132, 38, 216, 218]",True,313171.00,39.40,63.80,,,,,,,,,,63.8,6.2,39.4,4.71,Back,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692827.00,50,4,1.00,167,39.40,63.80,4,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,422939.00,44.90,50.40,,,,,,,,,,50.4,10.8,44.9,5.28,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692881.00,51,4,2.00,167,45.80,48.30,4,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,444791.00,46.90,20.00,,,,,,,,,,20.0,19.3,46.9,4.77,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692939.00,52,4,6.00,167,67.60,19.00,4,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,101374.00,74.90,4.20,,,,,,,,,,4.2,12.7,74.9,5.36,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835692987.00,53,4,9.00,167,74.00,7.00,4,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,430709.00,63.60,20.10,,,,,,,,,,20.1,14.1,63.6,2.46,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693075.00,54,4,11.00,167,64.50,21.40,4,FirstHalf,Pass,Successful,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,444791.00,81.30,86.40,,,,,,,,,,86.4,47.6,81.3,1.19,Left,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693091.00,21,4,17.00,161,7.80,17.80,4,FirstHalf,Challenge,Unsuccessful,[55],False,368547.00,,,,,,,,,,,,,,,,Back,,1.00,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693093.00,55,4,17.00,167,92.20,82.20,4,FirstHalf,TakeOn,Successful,"[91, 54]",True,388098.00,,,,,,,,,,,,,,,,Left,,,21,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693111.00,56,4,18.00,167,91.80,81.20,4,FirstHalf,Pass,Unsuccessful,"[91, 138, 126, 36, 38, 217, 218]",True,388098.00,92.00,76.40,,,,,,,,,,76.4,3.3,92.0,4.78,Center,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693103.00,22,4,18.00,161,9.10,25.50,4,FirstHalf,BallTouch,Successful,[91],True,94042.00,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693161.00,23,4,19.00,161,9.00,40.90,4,FirstHalf,Clearance,Successful,"[91, 94, 95, 215]",True,397585.00,7.70,23.10,,,,,,,,,,23.1,12.2,7.7,4.60,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693271.00,24,4,20.00,161,9.80,22.70,4,FirstHalf,Clearance,Successful,"[91, 94, 95, 216]",True,368547.00,39.50,47.20,,,,,,,,,,47.2,35.4,39.5,0.49,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693303.00,57,4,25.00,167,52.40,61.10,4,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 215, 218]",True,313171.00,30.10,49.80,,,,,,,,,,49.8,24.6,30.1,3.46,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693329.00,58,4,29.00,167,28.80,50.20,4,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,404852.00,35.50,65.20,,,,,,,,,,65.2,12.4,35.5,0.97,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693353.00,59,4,31.00,167,36.50,63.90,4,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,313171.00,45.20,62.00,,,,,,,,,,62.0,9.2,45.2,6.14,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693413.00,60,4,33.00,167,45.50,65.40,4,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,422939.00,58.70,82.10,,,,,,,,,,82.1,17.9,58.7,0.69,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693479.00,61,4,36.00,167,59.30,81.00,4,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,136741.00,38.90,80.50,,,,,,,,,,80.5,21.4,38.9,3.16,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693567.00,62,4,39.00,167,38.90,80.50,4,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,355401.00,35.70,58.70,,,,,,,,,,58.7,15.2,35.7,4.49,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693601.00,63,4,43.00,167,42.80,51.20,4,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 37, 216, 218]",True,313171.00,54.40,56.10,,,,,,,,,,56.1,12.6,54.4,0.27,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693635.00,25,4,46.00,161,47.30,54.80,4,FirstHalf,BallRecovery,Successful,[93],False,397585.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693723.00,26,4,48.00,161,66.70,66.90,4,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,397585.00,77.00,86.00,,,,,,,,,,86.0,16.9,77.0,0.88,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693743.00,27,4,51.00,161,91.30,82.30,4,FirstHalf,Pass,Unsuccessful,"[91, 138, 126, 36, 38, 217, 218]",True,320242.00,93.30,53.10,,,,,,,,,,53.1,20.0,93.3,4.82,Center,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693865.00,64,4,54.00,167,6.20,47.20,4,FirstHalf,Clearance,Successful,"[91, 94, 95, 215]",True,313171.00,12.30,55.10,,,,,,,,,,55.1,8.4,12.3,0.70,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693877.00,65,4,55.00,167,12.30,55.10,4,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,136741.00,22.20,47.50,,,,,,,,,,47.5,11.6,22.2,5.82,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693919.00,66,4,56.00,167,22.20,47.50,4,FirstHalf,BallRecovery,Successful,[93],False,343382.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693931.00,67,4,56.00,167,19.10,50.30,4,FirstHalf,Dispossessed,Successful,"[91, 70]",True,343382.00,,,,,,,,,,,,,,,,Back,,1.00,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835693883.00,28,4,56.00,161,80.90,49.70,4,FirstHalf,Tackle,Unsuccessful,"[91, 142]",True,397585.00,,,,,,,,,,,,,,,,Center,,,67,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694045.00,68,5,1.00,167,8.20,93.70,5,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,355401.00,16.60,83.10,,,,,,,,,,83.1,11.4,16.6,5.60,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694117.00,70,5,5.00,167,12.30,87.60,5,FirstHalf,Foul,Successful,"[91, 63]",True,343382.00,,,,,,,,,,,,,,,,Back,,1.00,29,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694095.00,29,5,5.00,161,87.70,12.40,5,FirstHalf,Foul,Unsuccessful,[64],False,397585.00,,,,,,,,,,,,,,,,Right,,,70,1.00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694631.00,71,5,14.00,167,14.00,75.80,5,FirstHalf,Pass,Successful,"[91, 117, 30, 132, 35, 38, 215, 218]",True,136741.00,11.20,68.90,,,,,,,,,,68.9,5.5,11.2,4.15,Back,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835932655.00,941,5,15.00,167,13.70,61.40,5,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,313171.00,19.70,31.10,,,,,,,,,,31.1,21.5,19.7,5.01,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835932835.00,942,5,18.00,167,19.70,31.10,5,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,101374.00,18.50,51.30,,,,,,,,,,51.3,13.8,18.5,1.66,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694675.00,72,5,25.00,167,23.80,50.70,5,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,313171.00,26.20,72.40,,,,,,,,,,72.4,15.0,26.2,1.40,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694705.00,73,5,33.00,167,41.20,66.70,5,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 38, 216, 218]",True,422939.00,65.00,51.70,,,,,,,,,,51.7,27.0,65.0,5.90,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694711.00,30,5,34.00,161,37.00,57.20,5,FirstHalf,BallRecovery,Successful,[93],False,431283.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694799.00,31,5,36.00,161,35.10,68.20,5,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 215, 218]",True,431283.00,23.60,66.10,,,,,,,,,,66.1,12.2,23.6,3.26,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694831.00,32,5,39.00,161,23.10,72.00,5,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,402810.00,27.90,88.40,,,,,,,,,,88.4,12.2,27.9,1.15,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694859.00,33,5,42.00,161,26.80,88.90,5,FirstHalf,Pass,Unsuccessful,"[91, 120, 128, 36, 38, 216, 218]",True,431283.00,54.90,80.80,,,,,,,,,,80.8,30.0,54.9,6.10,Left,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835694889.00,74,5,45.00,167,45.50,19.30,5,FirstHalf,Pass,Unsuccessful,"[91, 120, 29, 139, 36, 37, 216, 218]",True,101374.00,62.30,31.50,,,,,,,,,,31.5,19.5,62.3,0.44,Center,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695009.00,34,5,48.00,161,39.40,66.60,5,FirstHalf,Pass,Successful,"[91, 117, 124, 127, 36, 38, 216, 218]",True,403693.00,45.50,11.90,,,,,,,,,,11.9,37.7,45.5,4.88,Back,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695015.00,35,5,51.00,161,46.20,13.30,5,FirstHalf,BallTouch,Unsuccessful,"[91, 69]",True,368547.00,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695039.00,75,5,53.00,167,39.00,88.70,5,FirstHalf,BallRecovery,Successful,[93],False,388098.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695089.00,76,5,53.00,167,37.60,86.20,5,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 215, 218]",True,388098.00,24.90,72.90,,,,,,,,,,72.9,16.1,24.9,3.74,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695113.00,77,5,55.00,167,24.90,72.90,5,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,313171.00,35.10,64.10,,,,,,,,,,64.1,12.3,35.1,5.77,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695175.00,78,5,58.00,167,33.00,64.90,5,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,422939.00,42.20,74.20,,,,,,,,,,74.2,11.5,42.2,0.58,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695211.00,79,6,1.00,167,53.90,82.10,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,343382.00,52.80,95.80,,,,,,,,,,95.8,9.4,52.8,1.69,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695249.00,80,6,3.00,167,52.80,95.80,6,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,388098.00,43.10,82.30,,,,,,,,,,82.3,13.7,43.1,3.88,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695303.00,81,6,6.00,167,45.70,73.20,6,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,355401.00,43.60,53.20,,,,,,,,,,53.2,13.8,43.6,4.55,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695359.00,82,6,9.00,167,45.60,50.40,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,313171.00,61.90,51.40,,,,,,,,,,51.4,17.1,61.9,0.04,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835933239.00,943,6,11.00,167,63.10,50.70,6,FirstHalf,TakeOn,Unsuccessful,"[91, 53]",True,444791.00,,,,,,,,,,,,,,,,Center,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695369.00,83,6,12.00,167,61.00,52.80,6,FirstHalf,Foul,Successful,"[91, 63]",True,444791.00,,,,,,,,,,,,,,,,Center,,,37,1.00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695399.00,37,6,12.00,161,39.00,47.20,6,FirstHalf,Foul,Unsuccessful,[64],False,403693.00,,,,,,,,,,,,,,,,Back,,1.00,83,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695597.00,85,6,20.00,167,54.20,45.50,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,422939.00,59.00,57.40,,,,,,,,,,57.4,9.5,59.0,1.01,Center,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695633.00,86,6,23.00,167,55.70,45.20,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,343382.00,52.50,28.10,,,,,,,,,,28.1,12.1,52.5,4.43,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695647.00,87,6,24.00,167,52.50,28.10,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,101374.00,58.10,30.70,,,,,,,,,,30.7,6.1,58.1,0.29,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695663.00,88,6,26.00,167,58.10,30.70,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,343382.00,54.20,42.90,,,,,,,,,,42.9,9.3,54.2,2.03,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695675.00,89,6,27.00,167,52.80,45.00,6,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,422939.00,46.70,39.30,,,,,,,,,,39.3,7.5,46.7,3.69,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695703.00,90,6,28.00,167,46.60,40.50,6,FirstHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,101374.00,37.20,64.00,,,,,,,,,,64.0,18.8,37.2,2.12,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695761.00,91,6,31.00,167,36.00,65.40,6,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,313171.00,45.60,76.70,,,,,,,,,,76.7,12.7,45.6,0.65,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695807.00,92,6,34.00,167,56.80,89.50,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,355401.00,59.70,75.30,,,,,,,,,,75.3,10.1,59.7,5.02,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835695851.00,93,6,38.00,167,55.90,74.30,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,422939.00,55.80,65.70,,,,,,,,,,65.7,5.8,55.8,4.69,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835696041.00,94,6,42.00,167,60.30,58.40,6,FirstHalf,Pass,Successful,"[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,343382.00,73.30,5.60,,,,,,,,,,5.6,38.4,73.3,5.08,Right,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835696075.00,95,6,49.00,167,80.90,10.20,6,FirstHalf,Pass,Successful,"[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,430709.00,67.90,19.00,,,,,,,,,,19.0,14.9,67.9,2.73,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835696129.00,96,6,51.00,167,71.30,19.20,6,FirstHalf,Pass,Unsuccessful,"[91, 137, 124, 126, 36, 37, 217, 218]",True,101374.00,100.00,88.70,,,,,,,,,,88.7,56.4,100.0,0.99,Left,1.00,,,,1.00,,1.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835696631.00,40,7,24.00,161,3.70,49.30,7,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,122714.00,6.70,72.00,,,,,,,,,,72.0,15.8,6.7,1.37,Back,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835696659.00,41,7,27.00,161,12.60,80.50,7,FirstHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,431283.00,23.20,61.80,,,,,,,,,,61.8,16.9,23.2,5.43,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
